Scaled Voltage,Raw Voltage,Scaled Current,Raw Current,Balancing,Voltage Offset,Adjusted Voltage,10ms Avg. Voltage,10ms Avg. Current,Vset Changed
3.80009508,8500480,3.28136325,12792778,false,0.321141034,4.1227684,3.8000083,3.28427887,false
3.80003166,8500338,3.28136969,12792787,false,0.321141034,4.1227684,3.80003929,3.28401184,false
3.79966736,8499523,3.28288317,12794818,true,0.321440369,4.12306833,3.79999852,3.283746,false
3.80028129,8500897,3.28441978,12796880,true,0.321187168,4.12281466,3.80002785,3.28359365,false
3.80006957,8500423,3.28348279,12795623,false,0.321187168,4.12281466,3.8000226,3.28351831,false
3.80023718,8500798,3.28360367,12795785,true,0.320973665,4.12260103,3.80003047,3.28355336,false
3.79970503,8499608,3.28427839,12796691,true,0.321239084,4.12286663,3.80000925,3.28366613,false
3.8001647,8500636,3.28296542,12794928,true,0.321090817,4.12271833,3.80003977,3.2835896,false
3.79978061,8499777,3.28281355,12794724,true,0.321288228,4.12291574,3.7999897,3.2834034,false
3.8001554,8500615,3.28501749,12797683,true,0.321148336,4.12277555,3.80001879,3.28321981,false
3.80008245,8500452,3.28180027,12793364,false,0.321148336,4.12277555,3.8000176,3.28326344,false
3.79987192,8499981,3.28679848,12800073,false,0.321148336,4.12277555,3.80000162,3.28380632,false
3.79988074,8500001,3.28364086,12795835,false,0.321148336,4.12277555,3.80002284,3.28388214,false
3.79989791,8500039,3.28321576,12795264,false,0.321148336,4.12277555,3.79998446,3.2837615,false
3.80001664,8500305,3.28380108,12796050,false,0.321148336,4.12277555,3.79997945,3.28379369,false
3.79989958,8500043,3.28391504,12796203,false,0.321148336,4.12277555,3.79994535,3.28382444,false
3.79998398,8500232,3.28264427,12794497,false,0.321148336,4.12277555,3.79997325,3.28366137,false
3.79982662,8499880,3.28518271,12797904,true,0.321304321,4.12293196,3.79993963,3.28388286,false
3.80026674,8500864,3.2850523,12797729,true,0.321064204,4.12269163,3.79998827,3.28410673,false
3.79974771,8499703,3.27896714,12789562,true,0.321291238,4.12291861,3.79994726,3.28350186,false
3.79993582,8500124,3.28564835,12798529,false,0.321291238,4.12291861,3.79993296,3.28388667,false
3.80008221,8500451,3.28531551,12798083,false,0.321291238,4.12291861,3.79995394,3.28373837,false
3.79998255,8500229,3.28348589,12795627,false,0.321291238,4.12291861,3.79996371,3.28372264,false
3.80002165,8500316,3.2837944,12796041,false,0.321291238,4.12291861,3.79997635,3.28378057,false
3.80018759,8500687,3.28402328,12796348,true,0.321122378,4.12274981,3.79999352,3.28380275,false
3.80022383,8500768,3.28362465,12795813,true,0.320920885,4.1225481,3.80002594,3.2837739,false
3.79986811,8499973,3.28245115,12794238,false,0.320920885,4.1225481,3.80001402,3.28375483,false
3.80007815,8500442,3.28416538,12796539,false,0.320920885,4.1225481,3.80003929,3.28365278,false
3.79969978,8499596,3.28434706,12796783,true,0.321191043,4.12281847,3.79998279,3.28358221,false
3.8000195,8500311,3.28519058,12797915,false,0.321191043,4.12281847,3.80000997,3.28420448,false
3.80012655,8500550,3.28463602,12797171,false,0.321191043,4.12281847,3.80002904,3.28410339,false
3.79993439,8500121,3.28465033,12797190,false,0.321191043,4.12281847,3.80001402,3.28403711,false
3.79987526,8499989,3.2831831,12795220,false,0.321191043,4.12281847,3.80000353,3.2840066,false
3.79984474,8499920,3.28362513,12795814,true,0.321330726,4.12295818,3.79998589,3.28398967,false
3.80018806,8500688,3.2806921,12791877,true,0.321161419,4.12278891,3.79998589,3.2836566,false
3.79987073,8499978,3.28323078,12795284,false,0.321161419,4.12278891,3.79995036,3.28361702,false
3.80022836,8500778,3.28377366,12796013,true,0.320955843,4.12258339,3.7999866,3.28374934,false
3.7998929,8500028,3.28301144,12794990,false,0.320955843,4.12258339,3.799968,3.28363419,false
3.79960728,8499389,3.28319979,12795243,true,0.321309239,4.12293673,3.79995871,3.28351927,false
3.79994655,8500148,3.28544664,12798259,false,0.321309239,4.12293673,3.79995155,3.28354502,false
3.80029011,8500917,3.28426886,12796678,true,0.321048111,4.12267542,3.799968,3.2835083,false
3.80017567,8500661,3.28311872,12795134,true,0.32088998,4.12251759,3.79999208,3.283355,false
3.7999053,8500056,3.28327537,12795344,false,0.32088998,4.12251759,3.79999495,3.28336406,false
3.79968762,8499569,3.28390479,12796189,true,0.321171075,4.12279844,3.79997945,3.28339243,false
3.79986906,8499974,3.28728485,12800726,false,0.321171075,4.12279844,3.79994726,3.28405142,false
3.80000734,8500284,3.28419971,12796585,false,0.321171075,4.12279844,3.79996109,3.28414845,false
3.80005741,8500396,3.28484344,12797449,false,0.321171075,4.12279844,3.79994392,3.28425527,false
3.80006647,8500416,3.28114319,12792483,false,0.321171075,4.12279844,3.79996109,3.28406858,false
3.80026269,8500855,3.28374338,12795972,true,0.320934623,4.12256193,3.80002666,3.28412294,false
3.79971337,8499626,3.285743,12798656,true,0.321192533,4.1228199,3.80000353,3.28415251,false
3.79973483,8499674,3.2834549,12795585,true,0.32143113,4.1230588,3.79994822,3.28407097,false
3.80035019,8501051,3.28479409,12797383,true,0.321115911,4.12274313,3.79996538,3.28423882,false
3.80003524,8500346,3.28321576,12795264,false,0.321115911,4.12274313,3.79997826,3.28423262,false
3.79975033,8499709,3.28477859,12797362,true,0.321340561,4.1229682,3.79998469,3.28432012,false
3.80057287,8501549,3.28233242,12794079,true,0.320824921,4.12245226,3.80005503,3.28382492,false
3.79962158,8499421,3.28342247,12795542,true,0.321165442,4.12279272,3.8000164,3.2837472,false
3.80012679,8500551,3.28300714,12794984,false,0.321165442,4.12279272,3.80002332,3.28356361,false
3.80001807,8500308,3.28526449,12798014,false,0.321165442,4.12279272,3.80001879,3.2839756,false
3.79997826,8500219,3.28148556,12792942,false,0.321165442,4.12279272,3.79999018,3.28374982,false
3.79997444,8500210,3.28493547,12797572,false,0.321165442,4.12279272,3.80001593,3.28366923,false
3.79984665,8499925,3.28348994,12795632,true,0.321303427,4.122931,3.80002737,3.28367281,false
3.80029535,8500928,3.28570724,12798608,true,0.321037561,4.12266493,3.80002165,3.28376389,false
3.79976058,8499732,3.2848227,12797421,true,0.321253002,4.12288046,3.79999423,3.28392458,false
3.79906368,8498173,3.28635263,12799475,true,0.322095633,4.12372351,3.79992557,3.28408194,false
3.79939795,8498921,3.29728556,12814148,true,0.322637439,4.12426567,3.79980803,3.2855773,false
3.79990101,8500046,3.29764128,12814626,false,0.322637439,4.12426567,3.7998364,3.28699923,false
3.80079603,8502048,3.29004049,12804424,true,0.321920961,4.12354898,3.79990315,3.28770256,false
3.80006742,8500418,3.29018641,12804620,false,0.321920961,4.12354898,3.79990816,3.28819466,false
3.80003214,8500339,3.29082251,12805474,false,0.321920961,4.12354898,3.79991341,3.28912854,false
3.80027723,8500888,3.29108477,12805826,true,0.321671396,4.12329912,3.79994392,3.28974342,false
3.80002165,8500316,3.2898736,12804200,false,0.321671396,4.12329912,3.79996109,3.29038167,false
3.79994345,8500141,3.28905106,12803096,false,0.321671396,4.12329912,3.79992604,3.29071617,false
3.80049515,8501375,3.28707933,12800450,true,0.321225733,4.12285328,3.79999971,3.29094172,false
3.80012655,8500550,3.28482628,12797426,false,0.321225733,4.12285328,3.80010557,3.29078913,false
3.80008888,8500466,3.28635502,12799478,false,0.321225733,4.12285328,3.80017471,3.28969622,false
3.79991913,8500086,3.28318071,12795217,false,0.321225733,4.12285328,3.80017662,3.28824997,false
3.80015254,8500609,3.28588772,12798851,true,0.321088403,4.12271595,3.80011249,3.28783488,false
3.79966354,8499515,3.28521252,12797944,true,0.321391165,4.12301922,3.80007219,3.28733754,false
3.80035639,8501065,3.28469157,12797245,true,0.321070373,4.12269783,3.80010462,3.28672409,false
3.7997179,8499637,3.2829237,12794872,true,0.321324229,4.12295151,3.80004835,3.28590822,false
3.80000949,8500289,3.28079414,12792014,false,0.321324229,4.12295151,3.8000474,3.28500032,false
3.80016398,8500634,3.28435421,12796792,true,0.321176589,4.12280416,3.80006933,3.28453064,false
3.79983664,8499902,3.28434277,12796777,true,0.321323574,4.12295103,3.80000353,3.2842567,false
3.8004365,8501244,3.28457165,12797084,true,0.32093069,4.12255812,3.80003428,3.28423166,false
3.7996726,8499535,3.28383017,12796089,true,0.321225315,4.1228528,3.7999928,3.28397894,false
3.79991293,8500073,3.28715682,12800554,false,0.321225315,4.1228528,3.79999232,3.28437662,false
3.80000687,8500283,3.28377914,12796020,false,0.321225315,4.1228528,3.79997754,3.28416562,false
3.80044866,8501271,3.28401327,12796335,true,0.320821494,4.12244892,3.80005598,3.2840457,false
3.79971886,8499638,3.28397274,12796280,true,0.321074486,4.12270212,3.79999232,3.28397369,false
3.79997969,8500222,3.28305674,12795051,false,0.321074486,4.12270212,3.80001879,3.28398705,false
3.79992199,8500093,3.2830739,12795074,false,0.321074486,4.12270212,3.80000997,3.28421521,false
3.79987359,8499985,3.28333974,12795431,false,0.321074486,4.12270212,3.79998088,3.28411365,false
3.79989958,8500043,3.28425407,12796658,false,0.321074486,4.12270212,3.79998708,3.28410482,false
3.7999208,8500090,3.28513575,12797841,false,0.321074486,4.12270212,3.79993558,3.28416133,false
3.79990506,8500055,3.28159857,12793094,false,0.321074486,4.12270212,3.79995871,3.28393817,false
3.79980373,8499829,3.2836051,12795787,true,0.321251094,4.12287855,3.79994774,3.28358316,false
3.79999518,8500257,3.28124714,12792622,false,0.321251094,4.12287855,3.79994655,3.28332973,false
3.79981518,8499854,3.28599501,12798995,true,0.321417391,4.12304544,3.79988337,3.28352785,false
3.8000803,8500447,3.28419971,12796585,false,0.321417391,4.12304544,3.79991961,3.28355074,false
3.80012035,8500537,3.28453064,12797029,false,0.321417391,4.12304544,3.79993367,3.28369784,false
3.80008245,8500452,3.2865243,12799705,false,0.321417391,4.12304544,3.79994965,3.28404307,false
3.80034995,8501050,3.285743,12798656,true,0.321102381,4.12272978,3.79999733,3.2842834,false
3.80000234,8500273,3.28335404,12795450,false,0.321102381,4.12272978,3.80000758,3.28419352,false
3.80013275,8500565,3.28343344,12795556,true,0.320982873,4.12261009,3.80002856,3.28402328,false
3.79988432,8500009,3.28350973,12795659,false,0.320982873,4.12261009,3.80002666,3.28421402,false
3.80003691,8500350,3.28403664,12796366,false,0.320982873,4.12261009,3.80005002,3.28425741,false
3.79974461,8499696,3.2841754,12796552,true,0.321212679,4.12283993,3.80002475,3.28455019,false
3.79993629,8500125,3.28296065,12794922,false,0.321212679,4.12283993,3.80003691,3.28424692,false
3.79994631,8500147,3.28544497,12798256,false,0.321212679,4.12283993,3.80002356,3.28437114,false
3.80013704,8500574,3.28342152,12795540,true,0.321089298,4.1227169,3.80002522,3.28426051,false
3.79979372,8499806,3.28384924,12796115,true,0.321274906,4.12290239,3.79999614,3.28399277,false
3.80004692,8500373,3.28461647,12797144,false,0.321274906,4.12290239,3.7999661,3.28388023,false
3.79977798,8499771,3.28618407,12799248,true,0.321474671,4.12310266,3.79994345,3.28416324,false
3.80019546,8500705,3.28373241,12795958,true,0.321298718,4.12292624,3.79995012,3.28419304,false
3.80015135,8500606,3.28609896,12799134,true,0.321162462,4.12278986,3.79997683,3.28445196,false
3.7996316,8499443,3.28525901,12798007,true,0.321493983,4.12312174,3.79993582,3.28457403,false
3.80054164,8501479,3.28226376,12793987,true,0.321006477,4.12263393,3.80001569,3.28438306,false
3.7998836,8500007,3.28631878,12799429,false,0.321006477,4.12263393,3.80001068,3.28471899,false
3.80017114,8500650,3.28400326,12796321,true,0.320852399,4.12247992,3.80003285,3.28457499,false
3.79959917,8499371,3.2823348,12794082,true,0.321213096,4.1228404,3.79997945,3.28446627,false
3.80013609,8500572,3.28291225,12794857,true,0.321090579,4.12271786,3.8000133,3.28437233,false
3.80023575,8500795,3.28415871,12796530,true,0.320878357,4.12250566,3.80003238,3.28432655,false
3.7998805,8500000,3.28319597,12795238,false,0.320878357,4.12250566,3.80004263,3.28402781,false
3.79930425,8498711,3.28361559,12795801,true,0.321504503,4.12313223,3.79995346,3.28401613,false
3.80040073,8501164,3.28601599,12799023,true,0.321143806,4.12277126,3.79997826,3.28400755,false
3.79983711,8499903,3.28352261,12795676,true,0.321290374,4.12291765,3.79999876,3.28383398,false
3.79996967,8500200,3.28531265,12798079,false,0.321290374,4.12291765,3.79994154,3.28413916,false
3.79999256,8500251,3.28289151,12794829,false,0.321290374,4.12291765,3.79995275,3.28379631,false
3.79993725,8500127,3.28203392,12793678,false,0.321290374,4.12291765,3.79992938,3.28359938,false
3.79997087,8500202,3.28548551,12798311,false,0.321290374,4.12291765,3.79996634,3.28391457,false
3.80019999,8500715,3.28307271,12795072,true,0.321110338,4.12273788,3.79997301,3.28393054,false
3.79999661,8500260,3.28403592,12796365,false,0.321110338,4.12273788,3.79994893,3.28391838,false
3.80012655,8500550,3.28484583,12797452,false,0.321110338,4.12273788,3.79997373,3.28408313,false
3.79996395,8500187,3.28377295,12796012,false,0.321110338,4.12273788,3.80003977,3.28409886,false
3.79996824,8500197,3.28563738,12798515,false,0.321110338,4.12273788,3.79999614,3.28406096,false
3.7997818,8499779,3.28295994,12794921,true,0.321306676,4.12293386,3.79999089,3.28400493,false
3.80021477,8500748,3.28396797,12796274,true,0.321113348,4.12274075,3.80001521,3.28387022,false
3.79998541,8500235,3.28470421,12797262,false,0.321113348,4.12274075,3.8000145,3.28405142,false
3.80003953,8500356,3.28659344,12799798,false,0.321113348,4.12274075,3.80002475,3.28450775,false
3.79993534,8500123,3.28438091,12796828,false,0.321113348,4.12274075,3.80002141,3.28439713,false
3.80001926,8500310,3.2860713,12799097,false,0.321113348,4.12274075,3.80000305,3.28469706,false
3.79986429,8499964,3.28632832,12799442,true,0.321235448,4.12286282,3.7999897,3.28492618,false
3.80031109,8500963,3.28573823,12798650,true,0.320955426,4.12258291,3.8000083,3.28501558,false
3.79975367,8499717,3.28604221,12799058,true,0.321177095,4.12280464,3.79998732,3.28524256,false
3.79989767,8500038,3.28408766,12796435,false,0.321177095,4.12280464,3.79998016,3.28508759,false
3.80000591,8500281,3.2854569,12798272,false,0.321177095,4.12280464,3.80000257,3.28533697,false
3.80008793,8500464,3.28460169,12797124,false,0.321177095,4.12280464,3.79999018,3.28540039,false
3.79994488,8500144,3.28495622,12797600,false,0.321177095,4.12280464,3.79998589,3.28542566,false
3.79977846,8499772,3.28158665,12793078,true,0.321376443,4.12300396,3.7999599,3.28492498,false
3.80049229,8501369,3.28468847,12797241,true,0.320933342,4.12256098,3.80001569,3.2849555,false
3.7998538,8499941,3.28271508,12794592,true,0.321064889,4.12269211,3.79999876,3.28462029,false
3.79965448,8499494,3.28433323,12796764,true,0.321375817,4.12300301,3.79997778,3.28442073,false
3.8001442,8500590,3.28380466,12796055,true,0.321245998,4.12287331,3.79996109,3.28422737,false
3.80013609,8500572,3.28476,12797337,true,0.321123481,4.12275076,3.79999971,3.2840991,false
3.8000288,8500332,3.28380871,12796060,false,0.321123481,4.12275076,3.80001259,3.28407145,false
3.79984045,8499910,3.28445005,12796921,true,0.321267039,4.12289429,3.79999614,3.28397059,false
3.80016685,8500641,3.2845974,12797119,true,0.321116835,4.12274408,3.80000377,3.28396988,false
3.8000164,8500304,3.28633118,12799446,false,0.321116835,4.12274408,3.80001116,3.28410769,false
3.79982352,8499873,3.28656864,12799764,true,0.321275622,4.12290287,3.80001569,3.28460574,false
3.80007172,8500428,3.2847209,12797284,false,0.321275622,4.12290287,3.79997373,3.28460884,false
3.80016971,8500647,3.28602505,12799035,true,0.321122855,4.12275028,3.80000544,3.28494,false
3.79994392,8500142,3.28477859,12797362,false,0.321122855,4.12275028,3.80003405,3.28498459,false
3.7987318,8497430,3.29662442,12813261,true,0.322264194,4.12389231,3.7998929,3.28626633,false
3.79957199,8499310,3.29747081,12814397,true,0.32264936,4.12427759,3.7998364,3.28753734,false
3.80023718,8500798,3.29909801,12816581,true,0.322435856,4.12406397,3.79985738,3.28906631,false
3.80082226,8502107,3.28868151,12802600,true,0.321695775,4.12332344,3.79995537,3.28948975,false
3.80017519,8500659,3.28831553,12802109,true,0.321538061,4.12316608,3.79995656,3.2898612,false
3.79982281,8499871,3.28844357,12802281,true,0.321697503,4.12332535,3.79993701,3.29007268,false
3.80008936,8500467,3.28815413,12801892,false,0.321697503,4.12332535,3.79996347,3.29023123,false
3.79992914,8500109,3.29151273,12806400,false,0.321697503,4.12332535,3.79994917,3.29091024,false
3.80013227,8500563,3.28775644,12801359,true,0.321578413,4.12320614,3.79994535,3.29108357,false
3.80042171,8501211,3.28408122,12796426,true,0.321198821,4.1228261,3.79999304,3.29101372,false
3.80015254,8500609,3.28441858,12796879,true,0.321061492,4.12268877,3.80013537,3.28979349,false
3.79986238,8499960,3.28227091,12793996,true,0.321185291,4.12281275,3.80016446,3.28827333,false
3.79986191,8499958,3.28488159,12797500,true,0.321309537,4.12293673,3.80012703,3.28685141,false
3.80043936,8501250,3.28546333,12798281,true,0.32091406,4.12254143,3.80008841,3.28653002,false
3.79976988,8499753,3.28546476,12798283,true,0.321121126,4.12274837,3.80004811,3.28624463,false
3.8000381,8500353,3.28579473,12798726,false,0.321121126,4.12274837,3.80006933,3.28597975,false
3.80015254,8500609,3.28434658,12796782,true,0.320983797,4.12261105,3.80007601,3.28559923,false
3.80009532,8500481,3.28727365,12800711,false,0.320983797,4.12261105,3.8000927,3.28517532,false
3.79960895,8499393,3.28612208,12799165,true,0.321335703,4.12296295,3.80004001,3.28501177,false
3.80036545,8501085,3.28680873,12800087,true,0.321006745,4.12263393,3.80003476,3.28528452,false
3.79974842,8499705,3.28224611,12793963,true,0.321233124,4.12286043,3.79999423,3.28506732,false
3.80007458,8500434,3.28388929,12796168,false,0.321233124,4.12286043,3.80001521,3.28522921,false
3.80004978,8500379,3.28435707,12796796,false,0.321233124,4.12286043,3.80003428,3.28517652,false
3.80006599,8500415,3.28552914,12798369,false,0.321233124,4.12286043,3.79999685,3.28518343,false
3.79995012,8500156,3.28490448,12797531,false,0.321233124,4.12286043,3.80001497,3.28512716,false
3.80011988,8500536,3.28207493,12793733,false,0.321233124,4.12286043,3.80002284,3.28475523,false
3.80037594,8501109,3.28401279,12796334,true,0.320894748,4.12252235,3.80004549,3.28472185,false
3.79966354,8499515,3.28436017,12796800,true,0.32119751,4.12282515,3.80000234,3.28443027,false
3.80008221,8500451,3.28450084,12796989,false,0.32119751,4.12282515,3.80004954,3.28426814,false
3.79996586,8500191,3.2832737,12795342,false,0.32119751,4.12282515,3.80000949,3.28391504,false
3.80027962,8500893,3.28533363,12798107,true,0.320945799,4.12257338,3.80006266,3.28422356,false
3.79969621,8499588,3.2836628,12795864,true,0.321219176,4.1228466,3.80002475,3.28420115,false
3.80020189,8500719,3.2853322,12798105,true,0.321037441,4.12266493,3.80004001,3.28429842,false
3.79979086,8499800,3.28230262,12794039,true,0.321225613,4.1228528,3.80001259,3.28397608,false
3.80034018,8501029,3.28427982,12796692,true,0.320919424,4.12254667,3.80005145,3.28391337,false
3.79979753,8499814,3.28453064,12797029,true,0.321101606,4.12272882,3.8000195,3.28415918,false
3.80007696,8500440,3.28271866,12794597,false,0.321101606,4.12272882,3.79998922,3.28402948,false
3.80004501,8500368,3.28712177,12800507,false,0.321101606,4.12272882,3.80002737,3.28430557,false
3.79979753,8499814,3.28380346,12796053,true,0.321283787,4.12291098,3.79999924,3.28423572,false
3.80009365,8500477,3.28424501,12796646,false,0.321283787,4.12291098,3.80001187,3.28433299,false
3.80013418,8500568,3.28187943,12793471,true,0.321162969,4.12279034,3.79999733,3.28398776,false
3.80006218,8500406,3.28589559,12798861,false,0.321162969,4.12279034,3.80003405,3.28421092,false
3.79986954,8499976,3.283288,12795361,false,0.321162969,4.12279034,3.80000067,3.2840066,false
3.79981089,8499845,3.28370452,12795920,true,0.32133314,4.12296057,3.80000257,3.28414679,false
3.80040979,8501184,3.28203726,12793683,true,0.320964277,4.1225915,3.80000949,3.28392267,false
3.79953456,8499226,3.28420997,12796599,true,0.321383119,4.12301064,3.79998326,3.28389049,false
3.80040741,8501179,3.2848196,12797417,true,0.321016401,4.12264395,3.8000164,3.28410029,false
3.79992366,8500097,3.28248262,12794280,false,0.321016401,4.12264395,3.80000424,3.28363657,false
3.79914999,8498366,3.29112291,12805877,true,0.321781367,4.12340927,3.79993963,3.28436852,false
3.80003071,8500336,3.28967142,12803929,false,0.321781367,4.12340927,3.7999332,3.28491092,false
3.80017543,8500660,3.2894249,12803598,true,0.321623445,4.12325144,3.79993749,3.28566551,false
3.80027914,8500892,3.2899487,12804301,true,0.321372181,4.12299967,3.79995918,3.28607106,false
3.79967213,8499534,3.28879642,12802755,true,0.321667224,4.12329531,3.79993939,3.28662181,false
3.79982901,8499885,3.29064417,12805235,true,0.321821064,4.12344885,3.7999413,3.28731585,false
3.80023432,8500792,3.28928518,12803411,true,0.321610123,4.12323809,3.79992366,3.28804064,false
3.80030441,8500949,3.28235912,12794115,true,0.32133612,4.12296343,3.80000067,3.28785563,false
3.80007672,8500439,3.28678799,12800059,false,0.32133612,4.12296343,3.79996753,3.28805232,false
3.80033493,8501017,3.28600883,12799013,true,0.32103464,4.12266207,3.80000877,3.28840494,false
3.79976225,8499736,3.28445625,12796929,true,0.321248561,4.12287617,3.80006981,3.28773832,false
3.80032921,8501004,3.28022838,12791255,true,0.320952237,4.12257957,3.80009961,3.28679395,false
3.79961348,8499403,3.28654885,12799738,true,0.32130006,4.12292767,3.80004358,3.28650618,false
3.80042005,8501207,3.28413773,12796502,true,0.320921987,4.12254953,3.80005765,3.28592539,false
3.79997802,8500218,3.28395844,12796261,false,0.320921987,4.12254953,3.80008817,3.28544164,false
3.79973912,8499684,3.28347492,12795612,true,0.32115674,4.12278414,3.80007935,3.28472447,false
3.80003548,8500347,3.28278732,12794689,false,0.32115674,4.12278414,3.80005956,3.28407478,false
3.7998836,8500007,3.28184247,12793421,false,0.32115674,4.12278414,3.80001712,3.28402328,false
3.79998875,8500242,3.28578591,12798714,false,0.32115674,4.12278414,3.8000083,3.28392291,false
3.80003595,8500348,3.28429937,12796719,false,0.32115674,4.12278414,3.79997873,3.28375196,false
3.79992437,8500098,3.2860117,12799017,false,0.32115674,4.12278414,3.79999471,3.28390741,false
3.79980183,8499824,3.28630972,12799417,true,0.321335047,4.12296247,3.79994202,3.28451586,false
3.80022526,8500771,3.28623176,12799312,true,0.321132272,4.12275982,3.80000305,3.28448415,false
3.79975271,8499714,3.28352928,12795685,true,0.321354777,4.12298203,3.79993629,3.28442311,false
3.80002165,8500316,3.28698111,12800318,false,0.321354777,4.12298203,3.79994082,3.28472519,false
3.8000288,8500332,3.28319359,12795235,false,0.321354777,4.12298203,3.79996991,3.28469729,false
3.79988337,8500006,3.28252125,12794332,false,0.321354777,4.12298203,3.79995465,3.28467059,false
3.80014253,8500586,3.2839787,12796288,true,0.321226448,4.12285376,3.79998064,3.28488421,false
3.8000052,8500279,3.284266,12796674,false,0.321226448,4.12285376,3.79998207,3.2847321,false
3.79996943,8500199,3.28452873,12797027,false,0.321226448,4.12285376,3.79997563,3.28475523,false
3.80019617,8500706,3.28455448,12797061,true,0.321049839,4.12267733,3.80000257,3.28460956,false
3.79978418,8499785,3.28525829,12798006,true,0.321244031,4.1228714,3.80000067,3.28450441,false
3.80015087,8500605,3.2862711,12799365,true,0.321108192,4.1227355,3.79999352,3.28450823,false
3.80005836,8500398,3.28574657,12798661,false,0.321108192,4.1227355,3.80002403,3.2847302,false
3.79984212,8499914,3.28485608,12797466,true,0.32125023,4.1228776,3.80000615,3.28451777,false
3.80002522,8500324,3.28507543,12797760,false,0.32125023,4.1228776,3.80000567,3.28470564,false
3.80024815,8500822,3.28385544,12796123,true,0.321026862,4.12265444,3.80004239,3.28483915,false
3.79984784,8499927,3.28304052,12795029,true,0.321163774,4.12279129,3.80001259,3.28474545,false
3.80000877,8500287,3.28475952,12797336,false,0.321163774,4.12279129,3.80001307,3.28479457,false
3.79983711,8499903,3.28298759,12794958,true,0.321310341,4.12293768,3.79999995,3.28464055,false
3.80008531,8500458,3.28314829,12795174,false,0.321310341,4.12293768,3.79998851,3.28449965,false
3.80014825,8500599,3.28334451,12795437,true,0.321176887,4.12280416,3.80002522,3.28430867,false
3.79994154,8500137,3.28512788,12797831,false,0.321176887,4.12280416,3.80000424,3.28419423,false
3.80008984,8500469,3.28221321,12793919,false,0.321176887,4.12280416,3.80000734,3.28384089,false
3.79996014,8500178,3.28278828,12794691,false,0.321176887,4.12280416,3.80001903,3.28363419,false
3.79998016,8500223,3.2841754,12796552,false,0.321176887,4.12280416,3.8000145,3.28354406,false
3.79988074,8500001,3.28504038,12797713,false,0.321176887,4.12280416,3.79997778,3.28366232,false
3.80011082,8500515,3.28237104,12794131,false,0.321176887,4.12280416,3.80000424,3.28359556,false
3.80008388,8500455,3.28542995,12798236,false,0.321176887,4.12280416,3.80001187,3.2836628,false
3.80016255,8500631,3.28451276,12797005,true,0.321030557,4.12265778,3.8000443,3.28381491,false
3.79862022,8497181,3.29518318,12811327,true,0.322272301,4.12390089,3.79989767,3.28501844,false
3.7998693,8499975,3.29824209,12815432,false,0.322272301,4.12390089,3.79987001,3.28650856,false
3.79972053,8499642,3.2973516,12814237,true,0.322523773,4.12415218,3.79984784,3.28773069,false
3.80059338,8501595,3.29107761,12805816,true,0.321989685,4.12361765,3.79989815,3.28861737,false
3.80008221,8500451,3.29063058,12805216,false,0.321989685,4.12361765,3.79991031,3.28940153,false
3.80054569,8501488,3.28927517,12803397,true,0.321498513,4.12312651,3.79996681,3.28991127,false
3.79984379,8499918,3.28805733,12801763,true,0.321639061,4.12326717,3.79996347,3.29021311,false
3.80006504,8500413,3.28926134,12803379,false,0.321639061,4.12326717,3.79995871,3.29090238,false
3.80020094,8500717,3.28768444,12801262,true,0.321458161,4.12308598,3.79997015,3.29112768,false
3.80034637,8501042,3.28479815,12797388,true,0.321146369,4.12277365,3.79998851,3.29115605,false
3.79995108,8500158,3.2860117,12799017,false,0.321146369,4.12277365,3.80012178,3.29023886,false
3.80003786,8500352,3.28555226,12798400,false,0.321146369,4.12277365,3.80013847,3.28897023,false
3.80016756,8500642,3.28310251,12795112,true,0.32099551,4.12262297,3.80018353,3.28754497,false
3.8000195,8500311,3.28391743,12796206,false,0.32099551,4.12262297,3.80012584,3.28682899,false
3.79985571,8499945,3.28501892,12797684,true,0.321125329,4.12275267,3.80010343,3.28626776,false
3.80013394,8500567,3.2849431,12797583,true,0.321004748,4.12263203,3.80006218,3.28583479,false
3.7996769,8499545,3.28708601,12800459,true,0.3212955,4.1229229,3.80004549,3.28573751,false
3.79999661,8500260,3.2852788,12798033,false,0.3212955,4.1229229,3.80003858,3.28533936,false
3.79983497,8499898,3.28496933,12797618,true,0.321443975,4.12307167,3.80000186,3.2850678,false
3.80034542,8501040,3.28501701,12797682,true,0.321133047,4.1227603,3.80000186,3.28508997,false
3.80004787,8500374,3.28558874,12798449,false,0.321133047,4.1227603,3.8000114,3.28504753,false
3.80017281,8500654,3.28374028,12795968,true,0.320977479,4.12260485,3.80002522,3.28486633,false
3.79974771,8499703,3.28276753,12794663,true,0.321204513,4.12283182,3.79998326,3.28483272,false
3.79998231,8500228,3.28680396,12800080,false,0.321204513,4.12283182,3.79997945,3.28512144,false
3.80011249,8500519,3.28136492,12792780,false,0.321204513,4.12283182,3.80000496,3.28475618,false
3.79997873,8500220,3.28338027,12795485,false,0.321204513,4.12283182,3.7999897,3.28459978,false
3.79994631,8500147,3.28395009,12796250,false,0.321204513,4.12283182,3.8000164,3.28428602,false
3.80007672,8500439,3.28384519,12796109,false,0.321204513,4.12283182,3.80002451,3.28414273,false
3.80004787,8500374,3.28655839,12799751,false,0.321204513,4.12283182,3.80004573,3.28430176,false
3.80006027,8500402,3.28524828,12797992,false,0.321204513,4.12283182,3.80001712,3.28432465,false
